TUCASEID,TULINENO,WECANTRIL,WEGENHTH,WEHBP,WEPAINMD,WEREST,WETYPICAL,WRTELIG,WUFINLWGT,WXCANTRIL,WXGENHTH,WXHBP,WXPAINMD,WXREST,WXTYPICAL
20131010130755,1,2,2,2,2,1,1,885,30425819.007910,0,0,0,0,0,0
20131010130788,1,8,3,2,2,2,2,754,3914844.059606,0,0,0,0,0,0
20131010130817,1,6,3,2,2,4,1,972,3246011.540675,0,0,0,0,0,0
20131010130827,1,10,2,2,1,1,2,1020,13949567.077384,0,0,0,0,0,0
20131010130836,1,5,2,2,1,3,2,895,3983539.695342,0,0,0,0,0,0
20131010130840,1,7,2,1,2,1,1,744,3374738.394211,0,0,0,0,0,0
20131010130875,1,7,2,1,1,1,1,1020,14822416.567666,0,0,0,0,0,0
20131010130911,1,8,2,1,2,1,2,929,22873013.607226,0,0,0,0,0,0
20131010130997,1,5,4,1,1,4,1,923,6810533.308225,0,0,0,0,0,0
20131010131001,1,6,3,2,1,3,1,795,6139112.601985,0,0,0,0,0,0
20131010131046,1,5,3,2,2,1,2,852,27605188.417779,0,0,0,0,0,0
20131010131048,1,8,2,2,1,1,2,938,6041847.637824,0,0,0,0,0,0
20131010131063,1,10,4,1,2,1,2,592,7120278.987848,0,0,0,0,0,0
20131010131070,1,7,3,2,2,3,2,930,39865081.219625,0,0,0,0,0,0
20131010131086,1,4,5,1,1,3,2,795,2126699.651612,0,0,0,0,0,0
20131010131126,1,4,4,2,1,2,2,914,27442545.492767,0,0,0,0,0,0
20131010131134,1,3,2,1,2,1,1,941,7621337.262027,0,0,0,0,0,0
20131010131151,1,7,3,1,2,3,1,885,4263605.994380,0,0,0,0,0,0
20131010131193,1,10,2,2,2,1,2,690,5257695.052232,0,0,0,0,0,0
20131010131220,1,5,3,1,1,1,1,805,7672953.643173,0,0,0,0,0,0
20131010131258,1,7,2,2,2,1,2,930,6580263.660191,0,0,0,0,0,0
20131010131278,1,8,4,1,1,3,2,821,14016050.022956,0,0,0,0,0,0
20131010131304,1,3,4,2,1,2,1,936,11736909.058383,0,0,0,0,0,0
20131010131325,1,7,3,1,2,1,1,817,4815196.921999,0,0,0,0,0,0
20131010131388,1,4,3,2,1,2,2,840,3155436.909039,0,0,0,0,0,0
20131010131433,1,7,2,2,2,1,2,849,8875054.432284,0,0,0,0,0,0
20131010131450,1,6,2,2,2,2,2,900,4679101.249793,0,0,0,0,0,0
20131010131522,1,7,4,1,1,2,2,920,14907706.956025,0,0,0,0,0,0
20131010131536,1,8,1,2,2,2,2,825,18748179.903898,0,0,0,0,0,0
20131010131630,1,8,4,1,1,2,2,455,5893436.760479,0,0,0,0,42,0
20131010131642,1,5,3,1,1,3,2,867,18424425.636734,0,0,0,0,0,0
20131010131674,1,10,1,2,2,1,2,635,6079132.839153,0,0,0,0,0,0
20131010131686,1,8,4,1,2,2,2,875,15777309.835663,0,0,0,0,0,0
20131010131704,1,7,2,2,2,3,1,1020,5347105.145602,0,0,0,0,0,0
20131010131735,1,3,1,2,2,1,2,1080,2664066.256898,0,0,0,0,0,0
20131010131859,1,8,2,2,2,1,2,855,2390028.812501,0,0,0,0,0,0
20131010131864,1,7,3,2,2,2,2,875,2739521.492050,0,0,0,0,0,0
20131010131876,1,9,2,1,2,1,2,960,1018957.686001,0,0,0,0,0,0
20131010131929,1,6,3,2,2,1,1,670,7097053.046779,0,0,0,0,0,0
20131010131948,1,6,3,1,2,2,2,829,3808532.154037,0,0,0,0,0,0
20131010131987,1,8,1,2,2,1,2,1020,1925555.356375,0,0,0,0,0,0
20131010132002,1,10,3,1,2,1,1,810,15384393.505275,0,0,0,0,0,0
20131010132039,1,5,2,2,1,4,2,852,10157864.338628,0,0,0,0,0,0
20131010132060,1,7,2,2,2,1,2,762,2236984.379667,0,0,0,0,0,0
20131010132081,1,9,4,1,1,2,2,605,4648025.666362,0,0,0,0,0,0
20131010132100,1,6,1,1,1,2,2,795,2919665.753469,0,0,0,0,0,0
20131010132142,1,10,3,1,1,1,2,647,5248319.536001,0,0,0,0,0,0
20131010132146,1,6,4,1,1,4,2,1020,5334931.573700,0,0,0,0,0,0
20131010132171,1,2,5,2,2,3,2,705,5587875.756023,0,0,0,0,0,0
20131010132188,1,8,3,1,1,1,2,750,26513204.037827,0,0,0,0,0,0
20131010132199,1,5,4,1,2,2,2,990,7443987.608838,0,0,0,0,0,0
20131010132224,1,10,2,1,2,3,2,750,8237029.760567,0,0,0,0,0,0
20131010132232,1,8,2,1,1,2,1,1040,9027791.316875,0,0,0,0,0,0
20131010132256,1,8,3,1,1,2,1,840,10910042.078105,0,0,0,0,0,0
20131010132404,1,9,1,2,2,1,2,840,7183429.341317,0,0,0,0,0,0
20131010132435,1,10,3,2,2,3,2,1020,11400533.272739,0,0,0,0,0,0
20131010132493,1,8,2,2,2,1,1,760,3235345.560645,0,0,0,0,0,0
20131108130722,1,3,2,2,2,2,2,770,17613122.504410,0,0,0,0,0,0
20131108130751,1,6,2,2,1,1,2,765,10767535.717679,0,0,0,0,0,0
20131108130798,1,6,3,1,1,3,2,1020,9780875.484551,0,0,0,0,0,0
20131108130989,1,10,2,2,2,1,1,660,4114501.788164,0,0,0,0,0,0
20131108131192,1,5,2,2,2,3,2,1030,24965113.291703,0,0,0,0,0,0
20131108131319,1,10,1,2,2,1,2,1095,8278535.647353,0,0,0,0,0,0
20131108131352,1,8,1,2,2,1,2,900,14709969.925811,0,0,0,0,0,0
20131108131660,1,10,2,1,2,1,1,765,3408702.786877,0,0,0,0,0,0
20131108131922,1,8,3,2,2,1,3,906,9839375.440834,0,0,0,0,0,0
20131108132061,1,4,3,1,1,2,2,985,8769284.304726,0,0,0,0,0,0
20131108132209,1,6,2,1,1,2,2,915,8033145.825574,0,0,0,0,0,0
20131108132482,1,9,2,2,1,2,2,990,8126876.475592,0,0,0,0,0,0
20131108132520,1,7,3,1,2,2,2,1055,2859153.202950,0,0,0,0,0,0
20131109130046,1,7,4,1,1,3,2,930,16708106.798209,0,0,0,0,0,0
20131109130051,1,6,3,2,2,3,1,690,34710634.340709,0,0,0,0,0,0
20131109130059,1,10,3,1,2,2,2,749,1988434.820107,0,0,0,0,0,0
20131109130075,1,8,3,2,1,2,2,855,14416986.663120,0,0,0,0,0,0
20131109130085,1,0,5,2,1,4,3,729,17657169.794274,0,0,0,0,0,0
20131109130111,1,10,4,1,2,2,2,1108,3473572.969235,0,0,0,0,0,0
20131109130119,1,7,1,2,2,2,1,940,5382378.048524,0,0,0,0,0,0
20131109130132,1,8,3,2,2,1,2,697,8390139.258348,0,0,0,0,0,0
20131109130135,1,4,3,2,1,1,2,780,13755533.230656,0,0,0,0,0,0
20131109130500,1,6,3,2,2,1,2,880,35668103.873412,0,0,0,0,0,0
20131109130514,1,7,1,2,1,2,2,795,3749775.367986,0,0,0,0,0,0
20131109130515,1,10,2,1,2,1,2,840,15780447.684720,0,0,0,0,0,0
20131109130524,1,10,2,2,2,3,2,980,9958954.992048,0,0,0,0,0,0
20131109130532,1,7,2,2,2,4,3,1086,9228981.460430,0,0,0,0,0,0
20131109130538,1,8,4,2,2,2,2,795,2797122.006017,0,0,0,0,0,0
20131109130541,1,8,2,2,2,1,2,852,3728890.678693,0,0,0,0,0,0
20131109130544,1,10,3,2,2,2,1,740,4470370.786714,0,0,0,0,0,0
20131109130549,1,8,1,2,2,2,2,1065,12317438.253250,0,0,0,0,0,0
20131109130555,1,10,3,1,2,1,2,795,4270794.593028,0,0,0,0,0,0
20131109130610,1,5,4,2,2,1,2,750,7162896.315376,0,0,0,0,0,0
20131109130617,1,8,2,2,1,2,2,795,4103482.198595,0,0,0,0,0,0
20131109130618,1,7,2,2,2,1,2,815,11141340.344906,0,0,0,0,0,0
20131109130630,1,6,4,1,1,1,2,930,11725440.391453,0,0,0,0,0,0
20131109130691,1,5,2,2,2,2,1,875,11403413.961983,0,0,0,0,0,0
20131109130700,1,7,2,2,2,2,3,820,11501745.793999,0,0,0,0,0,0
20131109130711,1,6,2,2,2,2,2,895,2528050.929023,0,0,0,0,0,0
20131109130726,1,5,4,2,2,2,2,950,4436268.588254,0,0,0,0,0,0
20131109130748,1,4,2,2,2,1,3,760,3036247.459164,0,0,0,0,0,0
20131109130752,1,5,4,1,2,3,3,1050,1351190.234593,0,0,0,0,0,0
20131109130760,1,8,3,2,2,1,2,880,19384151.809755,0,0,0,0,0,0
20131109130763,1,5,4,2,2,2,2,750,21485103.240100,0,0,0,0,0,0
20131109130770,1,8,2,1,2,2,2,864,18822869.307910,0,0,0,0,0,0
20131109130778,1,6,1,2,2,2,1,840,3598039.383873,0,0,0,0,0,0
20131109130780,1,5,1,2,2,2,2,1005,2913655.751555,0,0,0,0,0,0
20131109130790,1,8,1,2,2,1,1,705,8370717.124593,0,0,0,0,0,0
20131109130792,1,8,2,1,2,1,2,985,4425774.796852,0,0,0,0,0,0
20131109130803,1,8,3,2,1,1,2,832,16240145.723382,0,0,0,0,0,0
20131109130804,1,9,2,2,2,2,1,945,15466537.729787,0,0,0,0,0,0
20131109130807,1,8,2,2,2,2,1,920,3488782.672073,0,0,0,0,0,0
20131109130818,1,8,1,2,2,1,2,990,4472399.154055,0,0,0,0,0,0
20131109130824,1,8,4,2,2,2,2,715,4739608.011086,0,0,0,0,0,0
20131109130846,1,8,3,2,2,1,2,795,3180381.294584,0,0,0,0,0,0
20131109130863,1,4,3,2,2,1,2,815,15689864.642330,0,0,0,0,0,0
20131109130870,1,8,3,2,2,4,1,767,14075579.787365,0,0,0,0,0,0
20131109130871,1,5,3,2,2,1,1,900,15780594.295913,0,0,0,0,0,0
20131109130904,1,8,3,2,1,3,3,920,3088391.451087,0,0,0,0,0,0
20131109130907,1,9,4,2,1,2,2,810,12521124.354573,0,0,0,0,0,0
20131109130912,1,5,5,1,1,4,3,855,3888439.724647,0,0,0,0,0,0
20131109130919,1,8,2,1,1,1,1,840,4579438.524381,0,0,0,0,0,0
20131109130929,1,7,1,2,2,2,1,800,9055591.662853,0,0,0,0,0,0
20131109130957,1,7,3,2,1,1,1,1000,95458323.826077,0,0,0,0,0,0
20131109130977,1,8,1,1,2,2,2,900,2260430.267253,0,0,0,0,0,0
20131109130987,1,9,3,2,1,3,1,960,2096329.292037,0,0,0,0,0,0
20131109130988,1,8,2,1,2,1,2,720,9444379.674691,42,42,42,0,0,0
20131109131014,1,10,3,1,2,2,2,898,7576612.425848,0,0,0,0,0,0
20131109131016,1,8,3,2,2,2,1,815,6124775.249824,0,0,0,0,0,0
20131109131026,1,10,2,1,1,1,2,886,4293811.770387,0,0,0,0,0,0
20131109131040,1,5,3,2,1,3,2,825,2758721.718681,0,0,0,0,0,0
20131109131044,1,7,3,1,2,3,1,1070,13215575.138202,0,0,0,0,0,0
20131109131052,1,10,2,2,1,2,2,419,9366458.391565,0,0,0,0,0,0
20131109131054,1,3,5,1,1,3,2,750,7398772.801138,0,0,0,0,0,0
20131109131055,1,8,2,2,2,1,2,1093,12972557.528982,0,0,0,0,0,0
20131109131057,1,8,2,2,2,2,1,1004,1977830.410919,0,0,0,0,0,0
20131109131065,1,8,1,2,2,1,1,959,9531322.169716,0,0,0,0,0,0
20131109131066,1,9,1,2,2,1,1,455,12644130.664745,0,0,0,0,0,0
20131109131071,1,7,2,2,2,1,2,810,3915998.423032,0,0,0,0,0,0
20131109131081,1,9,1,2,2,2,1,750,13792839.326409,0,0,0,0,0,0
20131109131120,1,7,2,2,1,3,2,915,6016611.954462,0,0,0,0,0,0
20131109131126,1,8,2,2,2,1,2,800,10758706.276992,0,0,0,0,0,0
20131109131156,1,2,3,2,2,2,2,780,14580850.105286,0,0,0,0,0,0
20131109131167,1,7,3,2,2,1,2,645,9821373.535561,0,0,0,0,0,0
20131109131174,1,7,5,2,2,1,2,675,10817563.906244,0,0,0,0,0,0
20131109131176,1,8,3,2,2,3,3,930,13010487.116097,0,0,0,0,0,0
20131109131188,1,7,2,2,2,2,2,855,9382387.568257,0,0,0,0,0,0
20131109131195,1,10,1,2,2,1,2,880,16711154.414520,0,0,0,0,0,0
20131109131212,1,7,2,2,2,1,2,825,3116585.557936,0,0,41,0,41,0
20131109131218,1,5,4,1,1,2,2,721,3509689.235780,0,0,0,0,0,0
20131109131221,1,6,2,2,2,1,2,840,2193104.909534,0,0,0,0,0,0
20131109131267,1,8,1,2,2,1,2,920,4523951.393761,0,0,0,0,0,0
20131109131274,1,10,4,1,2,1,1,640,3978285.924832,0,0,0,0,0,0
20131109131275,1,6,2,2,2,3,2,720,6623261.260977,0,0,0,0,0,0
20131109131276,1,5,1,2,2,2,1,825,2735934.075396,0,0,0,0,0,0
20131109131279,1,8,2,2,2,1,2,870,6164544.020560,0,0,0,0,0,0
20131109131281,1,9,2,2,2,2,2,900,10427530.948824,0,0,0,0,0,0
20131109131285,1,5,3,2,1,2,2,840,5498402.495295,0,0,0,0,0,0
20131109131300,1,8,2,1,2,2,1,930,12808048.307677,0,0,0,0,0,0
20131109131304,1,8,3,2,2,1,2,983,6828585.343315,0,0,0,0,0,0
20131109131322,1,7,2,2,2,2,2,1017,9961165.122251,0,0,0,0,0,0
20131109131323,1,0,4,1,2,3,3,545,4684584.591326,0,0,0,0,0,0
20131109131329,1,5,4,2,2,1,2,870,1371136.309247,0,0,0,0,0,0
20131109131331,1,7,3,2,1,2,2,750,3096822.025530,0,0,0,0,0,0
20131109131341,1,7,1,2,2,2,2,930,8337949.782830,0,0,0,0,0,0
20131109131345,1,9,1,2,1,2,1,865,8149369.438283,0,0,0,0,0,0
20131109131361,1,10,1,2,2,1,2,730,4448135.117541,0,0,0,0,0,0
20131109131365,1,8,5,1,2,2,2,819,16658638.865105,0,0,0,0,0,0
20131109131418,1,5,2,2,2,1,2,960,11770424.834262,0,0,0,0,0,0
20131109131431,1,5,5,1,2,2,2,780,6909977.758491,0,0,0,0,0,0
20131109131433,1,8,1,2,1,2,2,840,4086330.856002,0,0,0,0,0,0
20131109131465,1,8,3,1,2,2,1,1000,17668718.830298,0,0,0,0,0,0
20131109131466,1,5,4,1,2,2,2,1101,7176782.666899,0,0,0,0,0,0
20131109131474,1,10,3,2,1,1,2,792,3669755.264167,0,0,0,0,0,0
20131109131491,1,8,2,2,1,2,1,944,6070443.744365,0,0,0,0,0,0
20131109131525,1,0,5,1,2,2,1,200,8373798.862735,0,0,0,0,0,0
20131109131532,1,5,2,2,2,1,2,795,15700389.454755,0,0,0,0,0,0
20131109131547,1,9,2,2,2,1,1,840,2558427.164643,0,0,0,0,0,0
20131109131572,1,10,2,1,2,2,2,590,3165050.851200,0,0,0,0,0,0
20131109131596,1,4,3,2,2,2,1,690,7413369.578038,0,0,0,0,0,0
20131109131607,1,9,2,2,2,1,2,743,5978350.810851,0,0,0,0,0,0
20131109131618,1,7,2,2,2,2,1,965,3634899.244403,0,0,0,0,0,0
20131109131630,1,7,3,1,2,1,2,1005,3885272.802999,0,0,0,0,0,0
20131109131647,1,8,3,2,2,2,2,780,4287756.870594,0,0,0,0,0,0
20131109131679,1,8,2,1,1,1,1,1037,16008279.364813,0,0,0,0,0,0
20131109131687,1,0,1,1,1,3,2,919,5800576.492616,0,0,0,0,0,0
20131109131689,1,7,3,2,2,1,1,785,3078550.344885,0,0,0,0,0,0
20131109131692,1,8,2,1,2,1,1,1020,4901301.185673,0,0,0,0,0,0
20131109131711,1,6,2,2,2,2,2,925,2826342.711546,0,0,0,0,0,0
20131109131720,1,7,2,1,2,1,2,772,10299276.122161,0,0,0,0,0,0
20131109131732,1,10,2,1,2,1,2,770,3852706.143168,0,0,0,0,0,0
20131109131737,1,9,1,2,2,2,2,780,5025897.850175,0,0,0,0,0,0
20131109131743,1,8,1,2,2,2,2,959,6205762.546404,0,0,0,0,0,42
20131109131757,1,8,2,1,1,2,1,890,13454931.272389,0,0,0,0,0,0
20131109131762,1,7,3,2,2,3,2,846,4923273.139963,0,0,0,0,0,0
20131109131775,1,3,4,2,1,4,2,893,18944380.823607,0,0,0,0,0,0
20131109131776,1,5,2,2,2,2,2,960,8523565.051889,0,41,41,0,41,0
20131109131785,1,7,4,2,1,2,2,838,4027753.846433,0,0,0,0,0,0
20131109131787,1,7,2,2,2,3,2,1035,9698169.122665,0,0,0,0,0,0
20131109131788,1,5,4,2,2,2,2,795,5818091.852176,0,0,0,0,0,0
20131109131803,1,5,1,1,2,3,3,930,33125622.033267,0,0,0,0,0,0
20131109131829,1,5,3,2,2,2,1,960,40922768.024336,0,0,0,0,0,0
20131109131830,1,8,1,2,2,1,2,755,3192607.306937,0,0,0,0,0,0
20131109131848,1,8,2,2,2,1,1,950,6113752.822201,0,0,0,0,0,0
20131109131851,1,10,2,1,2,1,3,1020,2875850.320197,0,0,0,0,0,0
20131109131862,1,7,1,2,2,2,2,825,3145395.416086,0,0,0,0,0,0
20131109131865,1,6,3,2,1,2,3,407,3234706.406624,0,0,0,0,0,0
20131109131871,1,8,2,2,2,2,2,995,29088404.355537,0,0,0,0,0,0
20131109131880,1,6,4,2,2,1,1,800,16098325.651441,0,0,0,0,0,0
20131109131890,1,5,2,2,2,2,3,900,11015818.280630,0,0,0,0,0,0
20131109131899,1,8,2,2,2,2,1,933,4274582.802896,0,0,0,0,0,0
20131109131904,1,6,4,2,1,3,1,860,6194179.921115,0,0,0,0,0,0
20131109131907,1,7,2,2,2,1,2,812,13328979.539135,0,0,0,0,0,0
20131109131929,1,6,3,1,2,2,2,870,4307854.239114,0,0,0,0,0,0
20131109131949,1,6,2,2,2,1,1,810,8985713.022452,0,0,0,0,0,0
20131109131950,1,4,4,1,2,4,3,1004,5752430.075510,0,0,0,0,0,0
20131109131951,1,4,3,1,1,1,2,690,12675161.416687,0,0,0,0,0,0
20131109131956,1,8,3,2,2,2,1,725,9747061.562997,0,0,0,0,0,0
20131109131973,1,8,2,2,2,2,2,843,9968406.331371,0,0,0,0,0,0
20131109131986,1,7,3,2,2,1,2,590,10790697.690914,0,0,0,0,0,0
20131109131989,1,7,2,2,2,2,2,885,6049991.643290,0,0,0,0,0,0
20131109131997,1,7,4,1,1,2,1,832,6750809.307589,0,0,0,0,0,0
20131109132008,1,7,1,2,2,2,2,630,4249665.672824,0,0,0,0,0,0
20131109132009,1,6,2,1,2,1,2,780,4212878.840475,0,0,0,0,0,0
20131109132025,1,5,4,1,1,3,3,995,4478732.552568,0,0,0,0,0,0
20131109132032,1,9,2,2,2,1,2,925,8816058.141625,0,0,0,0,0,0
20131109132049,1,6,1,2,2,1,1,830,4160509.940098,0,0,0,0,0,0
20131109132070,1,10,3,1,1,1,2,780,11701279.472953,0,0,0,0,0,0
20131109132084,1,5,3,1,2,1,2,854,1582245.294283,0,0,43,0,0,0
20131109132102,1,7,2,2,2,2,2,715,2847906.545723,0,0,0,0,0,0
20131109132104,1,7,3,2,2,1,1,840,13891580.022860,0,0,0,0,0,0
20131109132110,1,9,2,2,2,1,2,920,8412776.312045,0,0,0,0,0,0
20131109132113,1,4,5,1,1,4,2,685,13460498.412079,0,0,0,0,0,0
20131109132121,1,8,3,2,2,2,1,1092,1597571.751970,0,0,0,0,0,0
20131109132205,1,7,1,2,2,1,2,760,22135672.309752,0,0,0,0,0,0
20131109132210,1,7,2,2,2,3,1,988,27063546.533314,0,0,0,0,0,0
20131109132218,1,10,4,2,2,3,1,875,4028761.285293,0,0,0,0,0,0
20131109132227,1,6,3,2,1,2,2,720,3982130.975019,0,0,0,0,0,0
20131109132246,1,6,4,2,1,2,1,1165,8436537.244769,0,0,0,0,0,0
20131109132257,1,9,2,1,2,1,2,955,21327321.900242,0,0,0,0,0,0
20131109132299,1,7,3,1,1,3,2,930,2274524.768893,0,0,0,0,0,0
20131109132323,1,7,3,1,2,2,2,840,16691345.931873,0,0,0,0,0,0
20131109132374,1,6,2,1,1,4,2,1055,22039337.789405,0,0,0,0,0,0
20131109132384,1,10,2,2,2,3,2,999,35304925.130237,0,0,0,0,0,0
20131109132386,1,8,3,2,2,1,2,760,8185107.202421,0,0,0,0,0,0
20131109132398,1,8,1,2,2,1,2,930,2518868.991737,0,0,0,0,0,0
20131109132419,1,8,1,2,2,3,1,870,3675008.565560,0,0,0,0,0,0
20131109132430,1,7,3,2,2,3,3,650,15177346.182262,0,0,0,0,0,0
20131109132436,1,7,3,2,2,1,2,870,5201256.755791,0,0,0,0,0,0
20131109132505,1,4,3,2,2,2,2,1050,3597949.001251,0,0,0,0,0,0
20131109132514,1,1,5,2,1,3,2,965,5181220.056852,0,0,0,0,0,0
20131109132522,1,8,3,1,2,1,2,810,2618363.095770,0,0,0,0,0,0
20131109132525,1,8,2,2,2,2,1,885,13959357.419246,0,0,0,0,0,0
20131109132535,1,3,3,1,2,3,2,990,5123438.700779,0,0,0,0,0,0
20131110130003,1,10,2,2,2,1,2,675,18814655.810667,0,0,0,0,0,0
20131110130006,1,10,3,2,2,1,2,1013,13304808.575105,0,0,0,0,0,0
20131110130008,1,6,2,2,2,3,2,996,9461838.942817,0,0,0,0,0,0
20131110130010,1,7,4,2,2,1,2,900,3319861.704789,0,0,0,0,0,0
20131110130020,1,9,4,2,2,2,2,940,7183860.597231,0,0,0,0,0,0
20131110130024,1,4,3,1,1,2,2,1019,18118309.683547,0,0,0,0,0,0
20131110130025,1,0,5,1,1,4,2,900,5123174.927023,0,0,0,0,0,0
20131110130026,1,5,1,2,2,2,3,795,7056114.218837,0,0,0,0,0,0
20131110130032,1,10,4,2,2,4,2,400,17247574.983680,0,0,0,0,0,0
20131110130039,1,5,5,1,1,2,2,720,6633858.340955,0,0,0,0,0,0
20131110130055,1,7,1,2,2,1,2,840,4832366.359872,0,0,0,0,0,0
20131110130076,1,7,2,2,2,1,2,990,10830275.205935,0,0,0,0,0,0
20131110130077,1,8,3,1,2,2,3,580,14209317.478540,0,0,0,0,0,0
20131110130083,1,5,2,2,2,1,2,960,4587299.118651,0,0,0,0,0,0
20131110130084,1,10,2,1,1,1,2,795,15929185.391278,0,0,0,0,0,0
20131110130085,1,5,2,1,1,1,2,928,4233614.834256,0,0,0,0,0,0
20131110130086,1,10,1,2,2,3,1,540,4919371.368898,0,0,0,0,0,0
20131110130089,1,5,2,2,2,2,2,965,4331399.571860,0,0,0,0,0,0
20131110130090,1,8,4,2,2,2,1,1103,7509591.936519,0,0,0,0,0,0
20131110130097,1,8,1,2,1,2,3,807,4400071.514522,0,0,0,0,0,0
20131110130099,1,2,4,2,1,2,2,478,6203109.232744,0,0,0,0,0,0
20131110130103,1,6,3,1,1,2,2,1000,12720171.515131,0,0,0,0,0,0
20131110130110,1,8,4,2,2,1,2,825,21916502.224061,0,0,0,0,0,0
20131110130117,1,6,5,1,1,3,2,720,2554524.497905,42,0,0,0,0,0
20131110130119,1,5,3,2,2,3,2,940,6189507.010074,0,0,0,0,0,0
20131110130128,1,8,2,1,2,1,2,768,4460997.732162,0,0,0,0,0,0
20131110130129,1,5,2,2,2,1,2,795,3006489.776173,0,0,0,0,0,0
20131110130130,1,8,1,2,2,1,1,855,13352107.045984,0,0,0,0,0,0
20131110130134,1,8,4,1,1,1,2,870,13138058.597223,0,0,0,0,0,0
20131110130140,1,8,2,1,2,3,3,728,2507025.339264,0,0,0,0,0,0
20131110130143,1,8,2,2,2,1,2,924,7250222.883809,0,0,0,0,0,0
20131110130144,1,5,3,2,2,2,3,942,11429175.876025,0,0,0,0,0,0
20131110130146,1,9,4,2,2,1,1,600,4514402.870866,0,0,0,0,0,0
20131110130150,1,8,2,1,2,1,2,1035,27780296.052175,0,0,0,0,0,0
20131110130153,1,6,2,2,2,3,2,738,3524528.907093,0,0,0,0,0,0
20131110130154,1,8,2,2,2,1,2,917,11446233.493561,0,0,0,0,0,0
20131110130158,1,8,3,2,2,2,2,914,5502049.492320,0,0,0,0,0,0
20131110130166,1,10,5,1,2,1,2,685,5236735.909362,0,0,0,0,0,0
20131110130167,1,2,5,1,1,2,2,1265,15560641.954387,0,0,0,0,0,0
20131110130170,1,2,4,2,1,1,3,810,7281886.120364,0,0,0,0,0,0
20131110130501,1,7,2,1,2,3,2,960,8960902.809768,0,0,0,0,0,0
20131110130506,1,0,4,1,1,3,2,775,2807861.889829,0,0,0,0,0,0
20131110130507,1,7,3,2,1,1,1,780,9195562.202580,0,0,0,0,0,0
20131110130508,1,5,2,2,2,1,1,840,3051992.874101,0,0,0,0,0,0
20131110130511,1,6,4,1,1,2,2,810,21697329.356658,0,0,0,0,0,0
20131110130513,1,6,3,1,1,2,2,1111,28794361.669921,0,0,0,0,0,0
20131110130515,1,6,3,1,2,3,2,875,17010868.229200,0,0,0,0,0,0
20131110130516,1,5,2,2,1,1,2,1010,7442942.130942,0,0,0,0,0,0
20131110130519,1,5,4,1,1,1,2,885,3771768.004163,0,0,0,0,0,0
20131110130522,1,10,1,2,2,1,2,700,13680298.225900,0,0,0,0,0,0
20131110130527,1,7,2,2,1,1,2,645,12125037.102964,0,0,0,0,0,0
20131110130528,1,10,2,1,2,1,2,895,12407220.977877,0,0,0,0,0,0
20131110130531,1,8,3,2,2,1,1,795,2779405.398332,0,0,0,0,0,0
20131110130537,1,8,3,2,2,3,2,640,7004862.284441,0,0,0,0,0,0
20131110130539,1,6,3,2,2,2,1,928,2730774.194368,0,0,0,0,0,0
20131110130548,1,8,2,2,2,2,2,935,4184478.866376,0,0,0,0,0,0
20131110130551,1,10,2,1,1,1,2,800,20885733.500262,0,0,0,0,0,0
20131110130553,1,7,3,2,2,1,1,875,3313062.960323,0,0,0,0,0,0
20131110130557,1,8,4,2,2,1,1,622,4809428.836551,0,0,0,0,0,0
20131110130560,1,6,3,1,1,3,2,899,4354238.343497,0,0,0,0,0,0
20131110130561,1,7,3,2,2,1,2,900,3021999.196099,0,0,0,0,0,0
20131110130576,1,8,3,2,2,1,2,650,8058191.912077,0,0,0,0,0,0
20131110130581,1,4,3,2,2,1,1,774,4046824.831357,0,0,0,0,0,0
20131110130582,1,7,2,2,2,2,1,909,13342753.488694,0,0,0,0,0,0
20131110130591,1,3,4,1,2,1,2,750,1962916.204841,0,0,0,0,0,0
20131110130592,1,10,3,2,2,1,2,850,17839001.203607,0,0,0,0,0,0
20131110130594,1,7,3,2,1,3,1,825,7502770.974685,0,0,0,0,0,0
20131110130595,1,8,4,1,2,2,2,990,5425605.564324,0,0,0,0,0,0
20131110130596,1,9,2,2,2,1,3,690,4247227.398718,0,0,0,0,0,0
20131110130598,1,3,2,1,1,4,3,355,4491444.493016,0,0,0,0,0,0
20131110130600,1,7,4,2,1,2,2,780,10425355.621316,0,0,0,0,0,0
20131110130610,1,2,5,1,1,1,2,910,8456370.383820,43,0,0,0,0,0
20131110130613,1,6,4,2,2,3,2,920,7593138.240639,0,0,0,0,0,0
20131110130615,1,9,2,1,2,2,2,855,16882726.992692,0,0,0,0,0,0
20131110130625,1,6,4,2,1,1,3,980,8511073.863098,0,0,0,0,0,0
20131110130637,1,4,4,1,1,1,2,895,3455865.962748,0,0,0,0,0,0
20131110130638,1,5,4,1,1,3,2,810,2770941.961762,0,0,0,0,0,0
20131110130647,1,8,3,2,2,1,2,840,27968650.496615,0,0,0,0,0,0
20131110130648,1,5,2,2,2,2,2,980,8229991.910681,0,0,0,0,0,0
20131110130651,1,10,3,1,1,1,2,1020,5007949.894040,0,0,0,0,0,0
20131110130652,1,8,3,1,2,2,1,930,5831637.321011,0,0,0,0,0,0
20131110130662,1,6,3,2,2,2,2,884,3050024.137328,0,0,0,0,0,0
20131110130667,1,3,3,1,1,2,3,800,25481971.244309,0,0,0,0,0,0
20131110130669,1,4,4,2,2,2,3,905,2943470.808879,0,0,0,0,0,0
20131110130672,1,6,1,2,1,1,1,950,20876426.127881,0,0,0,0,0,0
20131110130675,1,8,2,2,2,2,2,900,1663412.168930,0,0,0,0,0,0
